id,fleetId,rideHailManagerId,vehicleType,initialLocationX,initialLocationY,shifts,geofencePolygon
14,South SL Co,GlobalRHM,micro,420075.39470029,4485870.12113621,{14400:87300},"POLYGON ((417338.0275291884 4491847.446956298, 418108.1979252138 4491846.18524141, 418109.3762313738 4490630.134741561, 419838.8052144668 4490618.585409936, 421350.0155343504 4490588.01858732, 422726.5399017544 4490182.724708106, 423569.4601002677 4490174.040280554, 423588.0716320346 4490571.992513065, 423458.3349381277 4491384.021723831, 424671.7983333877 4491386.140046406, 425226.8722508642 4491308.173403593, 426160.4432455017 4491295.251272545, 426823.0988517914 4491071.576409098, 427663.9642602714 4490487.916353226, 427881.3201262821 4490420.662813426, 428483.0658489942 4490273.711580511, 428549.2539347372 4489976.276608837, 428531.3968061043 4487731.965935253, 429153.6331264522 4487421.892763021, 429789.6163240647 4487408.643128505, 430486.1412560427 4487260.912822754, 430414.3835292176 4486971.906171181, 429960.2055017683 4486606.800166529, 428583.7779504872 4482562.993638529, 426522.5720459238 4481568.405863487, 423774.0690946617 4480305.763880949, 421216.731724534 4479317.366242262, 419166.6095099136 4479527.715577899, 417649.1328290488 4480515.639169827, 416148.552085886 4481677.510466538, 414741.3585200098 4480780.162880722, 413160.4442209598 4481247.741510092, 411533.178219922 4482701.80658598, 410739.2493905255 4485667.355221765, 410972.0605127985 4486895.947485135, 410996.4094495748 4488937.839405667, 411924.8182757601 4489998.382223861, 413799.3646371108 4491207.132833311, 415204.5826915518 4492088.538084406, 415740.215352063 4491908.760577783, 416437.4905105386 4491886.437105684, 417338.0275291884 4491847.446956298))"
15,South SL Co,GlobalRHM,micro,420075.39470029,4485870.12113621,{14400:87300},"POLYGON ((417338.0275291884 4491847.446956298, 418108.1979252138 4491846.18524141, 418109.3762313738 4490630.134741561, 419838.8052144668 4490618.585409936, 421350.0155343504 4490588.01858732, 422726.5399017544 4490182.724708106, 423569.4601002677 4490174.040280554, 423588.0716320346 4490571.992513065, 423458.3349381277 4491384.021723831, 424671.7983333877 4491386.140046406, 425226.8722508642 4491308.173403593, 426160.4432455017 4491295.251272545, 426823.0988517914 4491071.576409098, 427663.9642602714 4490487.916353226, 427881.3201262821 4490420.662813426, 428483.0658489942 4490273.711580511, 428549.2539347372 4489976.276608837, 428531.3968061043 4487731.965935253, 429153.6331264522 4487421.892763021, 429789.6163240647 4487408.643128505, 430486.1412560427 4487260.912822754, 430414.3835292176 4486971.906171181, 429960.2055017683 4486606.800166529, 428583.7779504872 4482562.993638529, 426522.5720459238 4481568.405863487, 423774.0690946617 4480305.763880949, 421216.731724534 4479317.366242262, 419166.6095099136 4479527.715577899, 417649.1328290488 4480515.639169827, 416148.552085886 4481677.510466538, 414741.3585200098 4480780.162880722, 413160.4442209598 4481247.741510092, 411533.178219922 4482701.80658598, 410739.2493905255 4485667.355221765, 410972.0605127985 4486895.947485135, 410996.4094495748 4488937.839405667, 411924.8182757601 4489998.382223861, 413799.3646371108 4491207.132833311, 415204.5826915518 4492088.538084406, 415740.215352063 4491908.760577783, 416437.4905105386 4491886.437105684, 417338.0275291884 4491847.446956298))"
16,South SL Co,GlobalRHM,micro,420075.39470029,4485870.12113621,{14400:87300},"POLYGON ((417338.0275291884 4491847.446956298, 418108.1979252138 4491846.18524141, 418109.3762313738 4490630.134741561, 419838.8052144668 4490618.585409936, 421350.0155343504 4490588.01858732, 422726.5399017544 4490182.724708106, 423569.4601002677 4490174.040280554, 423588.0716320346 4490571.992513065, 423458.3349381277 4491384.021723831, 424671.7983333877 4491386.140046406, 425226.8722508642 4491308.173403593, 426160.4432455017 4491295.251272545, 426823.0988517914 4491071.576409098, 427663.9642602714 4490487.916353226, 427881.3201262821 4490420.662813426, 428483.0658489942 4490273.711580511, 428549.2539347372 4489976.276608837, 428531.3968061043 4487731.965935253, 429153.6331264522 4487421.892763021, 429789.6163240647 4487408.643128505, 430486.1412560427 4487260.912822754, 430414.3835292176 4486971.906171181, 429960.2055017683 4486606.800166529, 428583.7779504872 4482562.993638529, 426522.5720459238 4481568.405863487, 423774.0690946617 4480305.763880949, 421216.731724534 4479317.366242262, 419166.6095099136 4479527.715577899, 417649.1328290488 4480515.639169827, 416148.552085886 4481677.510466538, 414741.3585200098 4480780.162880722, 413160.4442209598 4481247.741510092, 411533.178219922 4482701.80658598, 410739.2493905255 4485667.355221765, 410972.0605127985 4486895.947485135, 410996.4094495748 4488937.839405667, 411924.8182757601 4489998.382223861, 413799.3646371108 4491207.132833311, 415204.5826915518 4492088.538084406, 415740.215352063 4491908.760577783, 416437.4905105386 4491886.437105684, 417338.0275291884 4491847.446956298))"
17,South SL Co,GlobalRHM,micro,420075.39470029,4485870.12113621,{14400:87300},"POLYGON ((417338.0275291884 4491847.446956298, 418108.1979252138 4491846.18524141, 418109.3762313738 4490630.134741561, 419838.8052144668 4490618.585409936, 421350.0155343504 4490588.01858732, 422726.5399017544 4490182.724708106, 423569.4601002677 4490174.040280554, 423588.0716320346 4490571.992513065, 423458.3349381277 4491384.021723831, 424671.7983333877 4491386.140046406, 425226.8722508642 4491308.173403593, 426160.4432455017 4491295.251272545, 426823.0988517914 4491071.576409098, 427663.9642602714 4490487.916353226, 427881.3201262821 4490420.662813426, 428483.0658489942 4490273.711580511, 428549.2539347372 4489976.276608837, 428531.3968061043 4487731.965935253, 429153.6331264522 4487421.892763021, 429789.6163240647 4487408.643128505, 430486.1412560427 4487260.912822754, 430414.3835292176 4486971.906171181, 429960.2055017683 4486606.800166529, 428583.7779504872 4482562.993638529, 426522.5720459238 4481568.405863487, 423774.0690946617 4480305.763880949, 421216.731724534 4479317.366242262, 419166.6095099136 4479527.715577899, 417649.1328290488 4480515.639169827, 416148.552085886 4481677.510466538, 414741.3585200098 4480780.162880722, 413160.4442209598 4481247.741510092, 411533.178219922 4482701.80658598, 410739.2493905255 4485667.355221765, 410972.0605127985 4486895.947485135, 410996.4094495748 4488937.839405667, 411924.8182757601 4489998.382223861, 413799.3646371108 4491207.132833311, 415204.5826915518 4492088.538084406, 415740.215352063 4491908.760577783, 416437.4905105386 4491886.437105684, 417338.0275291884 4491847.446956298))"
1,Davis,GlobalRHM,micro,424552.896550876,4525759.31373253,{14400:87300},"POLYGON ((424838.198130757 4533441.591345885, 426560.8653465671 4533755.261578829, 426940.4003674954 4531232.12977935, 427299.9689232092 4529586.933881203, 427661.6854199527 4528143.043600789, 428724.2515268541 4527369.205471011, 428918.3623222359 4526502.91406784, 428732.0022363923 4523680.248087459, 427066.7615269317 4522082.046461316, 424920.2323166948 4520200.329294817, 424000.3367923347 4519430.997382111, 422338.4829354308 4519722.284896659, 421543.0197810226 4521158.268707393, 420243.597305705 4521460.553644038, 420091.5104842521 4524792.04363089, 420911.9937031902 4527103.116957376, 422625.2520624636 4529116.056919652, 424029.1638730469 4530656.815695422, 424838.198130757 4533441.591345885))"
2,Davis,GlobalRHM,micro,424552.896550876,4525759.31373253,{14400:87300},"POLYGON ((424838.198130757 4533441.591345885, 426560.8653465671 4533755.261578829, 426940.4003674954 4531232.12977935, 427299.9689232092 4529586.933881203, 427661.6854199527 4528143.043600789, 428724.2515268541 4527369.205471011, 428918.3623222359 4526502.91406784, 428732.0022363923 4523680.248087459, 427066.7615269317 4522082.046461316, 424920.2323166948 4520200.329294817, 424000.3367923347 4519430.997382111, 422338.4829354308 4519722.284896659, 421543.0197810226 4521158.268707393, 420243.597305705 4521460.553644038, 420091.5104842521 4524792.04363089, 420911.9937031902 4527103.116957376, 422625.2520624636 4529116.056919652, 424029.1638730469 4530656.815695422, 424838.198130757 4533441.591345885))"
3,Davis,GlobalRHM,micro,424552.896550876,4525759.31373253,{14400:87300},"POLYGON ((424838.198130757 4533441.591345885, 426560.8653465671 4533755.261578829, 426940.4003674954 4531232.12977935, 427299.9689232092 4529586.933881203, 427661.6854199527 4528143.043600789, 428724.2515268541 4527369.205471011, 428918.3623222359 4526502.91406784, 428732.0022363923 4523680.248087459, 427066.7615269317 4522082.046461316, 424920.2323166948 4520200.329294817, 424000.3367923347 4519430.997382111, 422338.4829354308 4519722.284896659, 421543.0197810226 4521158.268707393, 420243.597305705 4521460.553644038, 420091.5104842521 4524792.04363089, 420911.9937031902 4527103.116957376, 422625.2520624636 4529116.056919652, 424029.1638730469 4530656.815695422, 424838.198130757 4533441.591345885))"
4,Davis,GlobalRHM,micro,424552.896550876,4525759.31373253,{14400:87300},"POLYGON ((424838.198130757 4533441.591345885, 426560.8653465671 4533755.261578829, 426940.4003674954 4531232.12977935, 427299.9689232092 4529586.933881203, 427661.6854199527 4528143.043600789, 428724.2515268541 4527369.205471011, 428918.3623222359 4526502.91406784, 428732.0022363923 4523680.248087459, 427066.7615269317 4522082.046461316, 424920.2323166948 4520200.329294817, 424000.3367923347 4519430.997382111, 422338.4829354308 4519722.284896659, 421543.0197810226 4521158.268707393, 420243.597305705 4521460.553644038, 420091.5104842521 4524792.04363089, 420911.9937031902 4527103.116957376, 422625.2520624636 4529116.056919652, 424029.1638730469 4530656.815695422, 424838.198130757 4533441.591345885))"
5,Davis,GlobalRHM,micro,424552.896550876,4525759.31373253,{14400:87300},"POLYGON ((424838.198130757 4533441.591345885, 426560.8653465671 4533755.261578829, 426940.4003674954 4531232.12977935, 427299.9689232092 4529586.933881203, 427661.6854199527 4528143.043600789, 428724.2515268541 4527369.205471011, 428918.3623222359 4526502.91406784, 428732.0022363923 4523680.248087459, 427066.7615269317 4522082.046461316, 424920.2323166948 4520200.329294817, 424000.3367923347 4519430.997382111, 422338.4829354308 4519722.284896659, 421543.0197810226 4521158.268707393, 420243.597305705 4521460.553644038, 420091.5104842521 4524792.04363089, 420911.9937031902 4527103.116957376, 422625.2520624636 4529116.056919652, 424029.1638730469 4530656.815695422, 424838.198130757 4533441.591345885))"
6,Davis,GlobalRHM,micro,424552.896550876,4525759.31373253,{14400:87300},"POLYGON ((424838.198130757 4533441.591345885, 426560.8653465671 4533755.261578829, 426940.4003674954 4531232.12977935, 427299.9689232092 4529586.933881203, 427661.6854199527 4528143.043600789, 428724.2515268541 4527369.205471011, 428918.3623222359 4526502.91406784, 428732.0022363923 4523680.248087459, 427066.7615269317 4522082.046461316, 424920.2323166948 4520200.329294817, 424000.3367923347 4519430.997382111, 422338.4829354308 4519722.284896659, 421543.0197810226 4521158.268707393, 420243.597305705 4521460.553644038, 420091.5104842521 4524792.04363089, 420911.9937031902 4527103.116957376, 422625.2520624636 4529116.056919652, 424029.1638730469 4530656.815695422, 424838.198130757 4533441.591345885))"
7,Davis,GlobalRHM,micro,424552.896550876,4525759.31373253,{14400:87300},"POLYGON ((424838.198130757 4533441.591345885, 426560.8653465671 4533755.261578829, 426940.4003674954 4531232.12977935, 427299.9689232092 4529586.933881203, 427661.6854199527 4528143.043600789, 428724.2515268541 4527369.205471011, 428918.3623222359 4526502.91406784, 428732.0022363923 4523680.248087459, 427066.7615269317 4522082.046461316, 424920.2323166948 4520200.329294817, 424000.3367923347 4519430.997382111, 422338.4829354308 4519722.284896659, 421543.0197810226 4521158.268707393, 420243.597305705 4521460.553644038, 420091.5104842521 4524792.04363089, 420911.9937031902 4527103.116957376, 422625.2520624636 4529116.056919652, 424029.1638730469 4530656.815695422, 424838.198130757 4533441.591345885))"
8,Davis,GlobalRHM,micro,424552.896550876,4525759.31373253,{14400:87300},"POLYGON ((424838.198130757 4533441.591345885, 426560.8653465671 4533755.261578829, 426940.4003674954 4531232.12977935, 427299.9689232092 4529586.933881203, 427661.6854199527 4528143.043600789, 428724.2515268541 4527369.205471011, 428918.3623222359 4526502.91406784, 428732.0022363923 4523680.248087459, 427066.7615269317 4522082.046461316, 424920.2323166948 4520200.329294817, 424000.3367923347 4519430.997382111, 422338.4829354308 4519722.284896659, 421543.0197810226 4521158.268707393, 420243.597305705 4521460.553644038, 420091.5104842521 4524792.04363089, 420911.9937031902 4527103.116957376, 422625.2520624636 4529116.056919652, 424029.1638730469 4530656.815695422, 424838.198130757 4533441.591345885))"
